,Usia,Gender,Gaji,Jumlah Anak
8467,18,P,1-3jt,4
8468,48,L,3-5jt,1
8469,19,L,5-10jt,6
8470,55,P,3-5jt,4
8471,37,L,5-10jt,5
8472,32,P,3-5jt,6
8473,60,P,5-10jt,1
8474,39,P,5-10jt,0
8475,49,L,5-10jt,0
8476,60,P,1-3jt,4
8477,59,P,5-10jt,2
8478,56,L,1-3jt,6
8479,36,P,5-10jt,5
8480,46,L,3-5jt,2
8481,27,P,1-3jt,3
8482,54,L,3-5jt,5
8483,17,P,1-3jt,4
8484,58,L,1-3jt,6
8485,60,L,3-5jt,0
8486,30,P,1-3jt,6
8487,46,P,1-3jt,2
8488,40,P,5-10jt,1
8489,29,L,3-5jt,2
8490,33,L,1-3jt,0
8491,48,L,3-5jt,3
8492,29,P,1-3jt,4
8493,22,L,3-5jt,5
8494,47,P,1-3jt,1
8495,17,P,1-3jt,6
8496,46,P,1-3jt,1
8497,35,P,5-10jt,2
8498,36,P,1-3jt,5
8499,50,P,5-10jt,6
8500,47,P,3-5jt,6
8501,35,P,3-5jt,5
8502,25,P,5-10jt,0
8503,47,P,5-10jt,3
8504,33,L,1-3jt,6
8505,26,L,5-10jt,2
8506,58,L,5-10jt,0
8507,18,P,5-10jt,6
8508,27,P,1-3jt,5
8509,42,P,1-3jt,1
8510,23,L,3-5jt,5
8511,24,P,3-5jt,4
8512,25,L,3-5jt,1
8513,34,P,1-3jt,5
8514,55,L,1-3jt,6
8515,55,P,3-5jt,3
8516,55,L,5-10jt,1
8517,55,P,3-5jt,5
8518,57,P,5-10jt,3
8519,32,P,3-5jt,4
8520,22,L,5-10jt,0
8521,46,L,5-10jt,4
8522,60,L,5-10jt,4
8523,44,L,1-3jt,1
8524,35,L,3-5jt,3
8525,23,P,5-10jt,2
8526,40,P,3-5jt,2
8527,60,P,1-3jt,6
8528,21,L,5-10jt,1
8529,39,L,1-3jt,6
8530,25,L,5-10jt,5
8531,48,P,3-5jt,2
8532,54,P,1-3jt,1
8533,59,P,3-5jt,4
8534,44,P,1-3jt,4
8535,33,L,5-10jt,2
8536,58,P,3-5jt,4
8537,39,P,1-3jt,6
8538,44,P,1-3jt,5
8539,31,P,1-3jt,2
8540,54,L,3-5jt,1
8541,45,P,1-3jt,3
8542,40,P,5-10jt,6
8543,42,L,5-10jt,5
8544,52,L,3-5jt,5
8545,50,P,3-5jt,2
8546,59,L,5-10jt,0
8547,53,P,3-5jt,1
8548,40,L,3-5jt,5
8549,27,P,3-5jt,1
8550,23,L,5-10jt,3
8551,28,L,5-10jt,5
8552,32,P,3-5jt,6
8553,53,L,1-3jt,5
8554,37,P,1-3jt,3
8555,50,L,1-3jt,0
8556,29,L,3-5jt,5
8557,58,P,5-10jt,4
8558,30,P,5-10jt,6
8559,49,P,5-10jt,4
8560,25,P,3-5jt,2
8561,44,L,5-10jt,3
8562,20,P,3-5jt,4
8563,26,L,5-10jt,0
8564,31,L,1-3jt,1
8565,41,P,3-5jt,1
8566,44,L,1-3jt,1
8567,18,L,5-10jt,4
8568,55,P,1-3jt,2
8569,56,P,5-10jt,4
8570,35,L,3-5jt,5
8571,30,P,1-3jt,4
8572,37,L,3-5jt,3
8573,59,P,1-3jt,6
8574,50,P,5-10jt,3
8575,56,L,5-10jt,5
8576,56,L,5-10jt,4
8577,17,L,5-10jt,2
8578,31,L,1-3jt,2
8579,38,P,3-5jt,3
8580,53,P,3-5jt,6
8581,47,L,1-3jt,1
8582,28,L,3-5jt,4
8583,44,L,1-3jt,3
8584,59,P,3-5jt,4
8585,22,L,5-10jt,6
8586,30,P,1-3jt,1
8587,54,L,5-10jt,2
8588,48,L,1-3jt,3
8589,56,P,1-3jt,5
8590,30,L,5-10jt,5
8591,21,L,1-3jt,3
8592,32,L,1-3jt,1
8593,51,L,1-3jt,6
8594,46,L,5-10jt,0
8595,30,L,1-3jt,3
8596,23,L,3-5jt,4
8597,34,P,1-3jt,0
8598,27,P,1-3jt,2
8599,34,L,1-3jt,1
8600,36,L,1-3jt,2
8601,18,P,5-10jt,6
8602,54,L,1-3jt,3
8603,28,P,5-10jt,3
8604,33,P,3-5jt,5
8605,41,P,3-5jt,6
8606,60,L,3-5jt,3
8607,27,L,3-5jt,6
8608,39,L,1-3jt,3
8609,36,L,1-3jt,2
8610,60,L,3-5jt,5
8611,24,P,1-3jt,5
8612,33,L,5-10jt,3
8613,51,P,1-3jt,6
8614,24,L,1-3jt,1
8615,47,L,5-10jt,6
8616,44,P,3-5jt,5
8617,32,L,1-3jt,6
8618,44,L,5-10jt,3
8619,50,P,3-5jt,6
8620,38,P,5-10jt,2
8621,38,L,5-10jt,3
8622,30,P,5-10jt,3
8623,30,P,5-10jt,2
8624,21,L,1-3jt,2
8625,50,P,1-3jt,6
8626,20,L,5-10jt,3
8627,20,P,5-10jt,4
8628,28,P,1-3jt,3
8629,52,L,3-5jt,4
8630,59,L,1-3jt,6
8631,33,P,1-3jt,0
8632,48,L,3-5jt,1
8633,49,P,3-5jt,0
8634,31,P,1-3jt,1
8635,56,P,1-3jt,4
8636,54,L,3-5jt,0
8637,52,L,3-5jt,1
8638,41,L,1-3jt,1
8639,23,L,3-5jt,3
8640,55,P,5-10jt,1
8641,31,P,3-5jt,3
8642,49,L,3-5jt,1
8643,53,P,3-5jt,3
8644,21,L,3-5jt,2
8645,26,L,5-10jt,3
8646,35,P,3-5jt,2
8647,32,L,5-10jt,2
8648,48,L,1-3jt,6
8649,37,L,3-5jt,4
8650,56,L,1-3jt,2
8651,38,P,5-10jt,5
8652,24,P,3-5jt,2
8653,38,P,3-5jt,4
8654,37,P,5-10jt,1
8655,40,L,5-10jt,3
8656,49,P,5-10jt,6
8657,25,P,5-10jt,5
8658,50,L,3-5jt,1
8659,42,L,1-3jt,3
8660,57,P,5-10jt,1
8661,52,P,3-5jt,3
8662,28,L,1-3jt,3
8663,50,P,3-5jt,6
8664,17,P,1-3jt,1
8665,22,L,5-10jt,6
8666,31,P,1-3jt,5
8667,47,L,1-3jt,0
8668,60,P,5-10jt,3
8669,28,L,1-3jt,2
8670,47,P,3-5jt,1
8671,44,L,5-10jt,5
8672,52,L,5-10jt,4
8673,19,L,5-10jt,6
8674,55,P,3-5jt,4
8675,22,P,5-10jt,0
8676,28,L,3-5jt,6
8677,18,L,3-5jt,6
8678,24,L,1-3jt,3
8679,23,L,1-3jt,3
8680,41,L,3-5jt,4
8681,39,L,1-3jt,3
8682,41,L,3-5jt,4
8683,33,L,1-3jt,4
8684,19,P,1-3jt,6
8685,31,L,3-5jt,3
8686,46,L,1-3jt,1
8687,23,L,3-5jt,3
8688,55,P,5-10jt,5
8689,32,P,5-10jt,1
8690,54,L,5-10jt,2
8691,30,P,5-10jt,5
8692,52,L,3-5jt,4
8693,36,L,5-10jt,1
8694,36,P,1-3jt,4
8695,56,P,3-5jt,4
8696,50,P,1-3jt,3
8697,58,P,5-10jt,4
8698,60,L,5-10jt,5
8699,28,L,3-5jt,2
8700,19,P,5-10jt,1
8701,56,P,1-3jt,3
8702,43,P,1-3jt,6
8703,38,L,3-5jt,5
8704,27,L,5-10jt,3
8705,53,L,1-3jt,6
8706,27,P,5-10jt,5
8707,26,P,5-10jt,2
8708,55,P,5-10jt,1
8709,22,L,3-5jt,5
8710,34,L,1-3jt,3
8711,18,L,1-3jt,0
8712,36,P,1-3jt,2
8713,47,P,5-10jt,3
8714,46,P,1-3jt,0
8715,50,P,5-10jt,6
8716,47,P,5-10jt,3
8717,20,P,3-5jt,3
8718,28,L,1-3jt,5
8719,49,P,5-10jt,6
8720,23,P,3-5jt,4
8721,38,L,5-10jt,2
8722,46,P,3-5jt,1
8723,48,L,1-3jt,6
8724,53,L,5-10jt,4
8725,22,P,1-3jt,3
8726,59,L,5-10jt,0
8727,42,L,5-10jt,4
8728,37,L,1-3jt,1
8729,28,L,1-3jt,6
8730,21,P,5-10jt,0
8731,59,P,3-5jt,6
8732,27,P,3-5jt,2
8733,31,L,3-5jt,2
8734,43,P,1-3jt,0
8735,42,L,3-5jt,4
8736,39,L,3-5jt,0
8737,42,L,5-10jt,6
8738,23,L,3-5jt,3
8739,44,L,5-10jt,2
8740,38,L,1-3jt,1
8741,24,P,5-10jt,0
8742,37,P,3-5jt,4
8743,20,P,5-10jt,3
8744,55,P,1-3jt,2
8745,22,L,5-10jt,2
8746,20,P,3-5jt,6
8747,31,P,5-10jt,6
8748,43,P,1-3jt,3
8749,30,P,3-5jt,2
8750,27,L,3-5jt,6
8751,27,L,5-10jt,2
8752,24,P,5-10jt,6
8753,27,L,5-10jt,0
8754,24,P,3-5jt,0
8755,59,L,5-10jt,4
8756,28,P,3-5jt,6
8757,18,P,1-3jt,6
8758,19,P,5-10jt,5
8759,18,L,5-10jt,4
8760,23,L,1-3jt,6
8761,49,L,1-3jt,3
8762,35,L,1-3jt,0
8763,25,P,5-10jt,4
8764,20,P,3-5jt,6
8765,39,L,3-5jt,3
8766,46,P,1-3jt,2
8767,45,L,3-5jt,2
8768,22,L,3-5jt,5
8769,25,P,3-5jt,3
8770,56,L,5-10jt,1
8771,59,L,3-5jt,2
8772,49,L,3-5jt,2
8773,50,L,3-5jt,0
8774,38,P,3-5jt,3
8775,26,P,3-5jt,3
8776,57,P,5-10jt,5
8777,23,P,5-10jt,4
8778,37,L,5-10jt,5
8779,49,L,5-10jt,3
8780,23,L,3-5jt,4
8781,60,P,5-10jt,0
8782,34,P,5-10jt,2
8783,39,P,5-10jt,3
8784,43,P,3-5jt,2
8785,27,P,1-3jt,0
8786,31,L,1-3jt,4
8787,47,L,5-10jt,1
8788,20,L,3-5jt,1
8789,46,L,1-3jt,1
8790,45,L,3-5jt,2
8791,49,P,5-10jt,4
8792,32,P,3-5jt,2
8793,53,L,3-5jt,1
8794,25,L,3-5jt,6
8795,36,P,5-10jt,2
8796,29,P,1-3jt,4
8797,45,P,3-5jt,4
8798,41,P,3-5jt,6
8799,54,P,5-10jt,1
8800,24,P,3-5jt,1
8801,29,L,1-3jt,1
8802,23,P,5-10jt,1
8803,44,P,3-5jt,5
8804,33,P,5-10jt,1
8805,21,P,1-3jt,0
8806,29,L,5-10jt,2
8807,55,P,1-3jt,4
8808,54,P,3-5jt,3
8809,27,L,5-10jt,5
8810,18,L,1-3jt,5
8811,34,P,3-5jt,3
8812,54,P,1-3jt,3
8813,33,P,1-3jt,2
8814,34,L,1-3jt,1
8815,21,P,1-3jt,3
8816,25,P,3-5jt,4
8817,17,L,1-3jt,6
8818,30,L,1-3jt,1
8819,23,P,1-3jt,2
8820,19,L,3-5jt,4
8821,53,P,5-10jt,2
8822,36,P,1-3jt,3
8823,27,P,1-3jt,4
8824,21,L,5-10jt,0
8825,40,L,1-3jt,3
8826,38,L,1-3jt,1
8827,57,P,3-5jt,4
8828,30,L,3-5jt,3
8829,50,L,5-10jt,5
8830,34,P,3-5jt,3
8831,53,P,3-5jt,4
8832,52,L,5-10jt,2
8833,37,P,1-3jt,6
8834,60,L,3-5jt,1
8835,49,L,1-3jt,0
8836,18,P,3-5jt,6
8837,59,P,1-3jt,1
8838,17,P,3-5jt,4
8839,33,P,5-10jt,0
8840,33,L,3-5jt,2
8841,57,P,3-5jt,6
8842,17,P,5-10jt,2
8843,48,L,5-10jt,6
8844,34,P,1-3jt,3
8845,24,P,1-3jt,3
8846,37,L,5-10jt,0
8847,47,L,1-3jt,2
8848,18,P,3-5jt,5
8849,55,L,5-10jt,3
8850,41,P,3-5jt,5
8851,47,P,1-3jt,2
8852,35,P,1-3jt,5
8853,22,P,3-5jt,6
8854,51,L,5-10jt,5
8855,32,L,5-10jt,3
8856,55,P,5-10jt,1
8857,52,P,1-3jt,2
8858,43,L,1-3jt,4
8859,38,L,5-10jt,0
8860,42,P,1-3jt,4
8861,51,P,3-5jt,1
8862,33,L,5-10jt,2
8863,45,P,5-10jt,0
8864,36,P,1-3jt,1
8865,46,P,5-10jt,2
8866,43,P,5-10jt,3
8867,48,P,3-5jt,5
8868,39,P,3-5jt,4
8869,28,P,5-10jt,0
8870,33,L,1-3jt,2
8871,28,P,3-5jt,6
8872,18,L,5-10jt,6
8873,54,L,3-5jt,0
8874,36,P,5-10jt,4
8875,37,P,1-3jt,6
8876,54,L,1-3jt,1
8877,22,P,5-10jt,6
8878,36,P,5-10jt,2
8879,38,P,1-3jt,5
8880,28,P,3-5jt,6
8881,36,P,5-10jt,2
8882,29,L,3-5jt,5
8883,23,P,5-10jt,1
8884,57,L,1-3jt,6
8885,34,P,1-3jt,4
8886,56,P,5-10jt,1
8887,60,P,1-3jt,5
8888,23,L,3-5jt,5
8889,49,P,1-3jt,6
8890,59,L,5-10jt,4
8891,23,L,1-3jt,6
8892,53,L,1-3jt,4
8893,20,P,5-10jt,1
8894,31,L,1-3jt,2
8895,28,P,1-3jt,4
8896,44,P,1-3jt,0
8897,53,P,1-3jt,3
8898,24,P,3-5jt,2
8899,18,L,1-3jt,2
8900,47,P,3-5jt,5
8901,59,P,3-5jt,6
8902,20,L,1-3jt,4
8903,36,P,1-3jt,4
8904,18,L,3-5jt,1
8905,45,P,5-10jt,6
8906,36,L,1-3jt,2
8907,52,L,3-5jt,0
8908,26,P,1-3jt,3
8909,30,L,3-5jt,6
8910,29,P,5-10jt,6
8911,27,L,1-3jt,5
8912,56,L,3-5jt,1
8913,47,P,5-10jt,6
8914,38,L,5-10jt,4
8915,52,P,5-10jt,1
8916,55,L,3-5jt,6
8917,30,L,1-3jt,1
8918,28,P,1-3jt,5
8919,34,L,5-10jt,5
8920,44,L,3-5jt,6
8921,20,L,5-10jt,3
8922,50,L,3-5jt,0
8923,18,L,3-5jt,2
8924,51,L,3-5jt,5
8925,55,L,3-5jt,6
8926,36,P,3-5jt,2
8927,42,L,3-5jt,4
8928,46,P,5-10jt,2
8929,33,P,1-3jt,4
8930,27,L,5-10jt,3
8931,53,P,3-5jt,2
8932,27,L,3-5jt,0
8933,22,P,1-3jt,1
8934,39,L,1-3jt,0
8935,22,P,1-3jt,4
8936,44,P,1-3jt,4
8937,39,P,3-5jt,4
8938,37,P,5-10jt,6
8939,28,L,1-3jt,2
8940,35,P,1-3jt,1
8941,58,L,1-3jt,5
8942,57,L,5-10jt,6
8943,46,P,5-10jt,3
8944,34,P,5-10jt,6
8945,35,L,3-5jt,2
8946,51,P,3-5jt,5
8947,54,P,1-3jt,0
8948,34,L,1-3jt,3
8949,37,P,1-3jt,0
8950,43,L,5-10jt,0
8951,51,L,1-3jt,2
8952,31,P,5-10jt,1
8953,17,L,1-3jt,1
8954,50,P,1-3jt,6
8955,45,P,3-5jt,2
8956,43,P,1-3jt,3
8957,51,L,3-5jt,0
8958,60,P,5-10jt,3
8959,50,P,5-10jt,0
8960,56,L,5-10jt,2
8961,41,P,1-3jt,0
8962,28,P,1-3jt,0
8963,58,L,5-10jt,5
8964,23,P,3-5jt,2
8965,28,P,3-5jt,3
8966,28,P,5-10jt,1
8967,41,L,5-10jt,5
8968,53,L,5-10jt,1
8969,31,L,1-3jt,1
8970,39,P,5-10jt,2
8971,17,L,1-3jt,6
8972,58,L,5-10jt,4
8973,23,P,3-5jt,0
8974,23,P,1-3jt,3
8975,39,P,1-3jt,5
8976,52,P,3-5jt,4
8977,34,P,5-10jt,0
8978,52,P,5-10jt,6
8979,50,L,5-10jt,3
8980,28,P,3-5jt,1
8981,41,L,5-10jt,5
8982,31,L,5-10jt,3
8983,21,L,5-10jt,5
8984,47,L,5-10jt,3
8985,27,P,5-10jt,6
8986,45,L,5-10jt,6
8987,45,P,1-3jt,2
8988,49,P,5-10jt,0
8989,59,P,5-10jt,2
8990,34,L,5-10jt,3
8991,53,L,5-10jt,6
8992,44,L,1-3jt,2
8993,38,L,3-5jt,4
8994,27,L,3-5jt,4
8995,21,P,5-10jt,6
8996,60,P,3-5jt,2
8997,54,P,3-5jt,4
8998,59,P,5-10jt,3
8999,39,L,1-3jt,1
9000,43,L,5-10jt,5
9001,50,P,5-10jt,6
9002,37,P,5-10jt,4
9003,48,P,3-5jt,1
9004,59,L,5-10jt,0
9005,46,L,1-3jt,6
9006,59,L,5-10jt,3
9007,50,P,5-10jt,0
9008,34,P,5-10jt,1
9009,32,P,5-10jt,1
9010,60,P,5-10jt,2
9011,23,L,1-3jt,5
9012,41,L,3-5jt,5
9013,27,P,5-10jt,3
9014,46,L,5-10jt,6
9015,24,L,3-5jt,5
9016,46,L,1-3jt,6
9017,36,L,1-3jt,5
9018,41,P,3-5jt,4
9019,52,L,5-10jt,1
9020,35,P,5-10jt,6
9021,39,L,1-3jt,0
9022,17,P,3-5jt,4
9023,31,L,5-10jt,3
9024,49,L,3-5jt,1
9025,22,P,5-10jt,5
9026,35,L,1-3jt,4
9027,37,P,1-3jt,3
9028,23,L,5-10jt,3
9029,47,L,3-5jt,2
9030,50,L,1-3jt,0
9031,59,L,5-10jt,4
9032,27,L,3-5jt,1
9033,42,P,1-3jt,0
9034,23,P,5-10jt,2
9035,38,P,5-10jt,5
9036,50,P,5-10jt,2
9037,52,P,5-10jt,2
9038,33,P,1-3jt,2
9039,23,P,3-5jt,4
9040,27,P,1-3jt,1
9041,41,P,1-3jt,5
9042,28,P,1-3jt,4
9043,24,P,3-5jt,0
9044,59,L,1-3jt,2
9045,30,L,1-3jt,1
9046,21,L,1-3jt,5
9047,40,L,1-3jt,0
9048,47,P,3-5jt,6
9049,17,L,5-10jt,4
9050,32,P,1-3jt,0
9051,23,L,3-5jt,6
9052,54,P,3-5jt,4
9053,28,L,1-3jt,4
9054,48,P,3-5jt,3
9055,45,P,3-5jt,1
9056,23,L,1-3jt,0
9057,47,P,5-10jt,3
9058,35,L,5-10jt,4
9059,42,P,5-10jt,0
9060,26,P,5-10jt,5
9061,51,L,1-3jt,3
9062,23,L,1-3jt,5
9063,56,P,1-3jt,6
9064,57,P,3-5jt,4
9065,22,P,1-3jt,5
9066,27,P,3-5jt,3
9067,47,L,1-3jt,2
9068,30,L,3-5jt,2
9069,29,P,3-5jt,5
9070,24,L,3-5jt,0
9071,27,P,5-10jt,4
9072,39,P,3-5jt,0
9073,34,L,5-10jt,4
9074,59,P,5-10jt,5
9075,32,P,1-3jt,6
9076,37,L,1-3jt,0
9077,48,P,3-5jt,6
9078,57,P,5-10jt,4
9079,38,P,3-5jt,1
9080,53,P,1-3jt,2
9081,48,L,1-3jt,2
9082,39,P,1-3jt,1
9083,22,L,3-5jt,0
9084,25,P,1-3jt,4
9085,40,L,3-5jt,1
9086,34,L,5-10jt,5
9087,27,L,1-3jt,3
9088,33,P,1-3jt,0
9089,17,L,3-5jt,0
9090,20,L,3-5jt,0
9091,28,P,5-10jt,2
9092,54,P,3-5jt,3
9093,57,L,3-5jt,0
9094,33,L,1-3jt,0
9095,54,L,5-10jt,2
9096,30,L,5-10jt,5
9097,18,P,3-5jt,2
9098,54,P,1-3jt,2
9099,29,L,1-3jt,1
9100,22,L,1-3jt,6
9101,54,L,5-10jt,6
9102,36,L,3-5jt,0
9103,40,L,3-5jt,5
9104,31,L,5-10jt,1
9105,17,P,3-5jt,4
9106,45,L,3-5jt,1
9107,43,P,3-5jt,3
9108,59,L,5-10jt,4
9109,27,P,5-10jt,2
9110,39,L,1-3jt,3
9111,29,L,1-3jt,1
9112,17,P,5-10jt,3
9113,40,L,3-5jt,5
9114,51,L,1-3jt,6
9115,59,P,1-3jt,6
9116,50,P,5-10jt,0
9117,17,L,5-10jt,6
9118,29,P,1-3jt,5
9119,37,L,3-5jt,0
9120,53,L,3-5jt,3
9121,54,P,5-10jt,0
9122,44,P,5-10jt,4
9123,45,P,5-10jt,6
9124,57,P,1-3jt,3
9125,46,P,3-5jt,3
9126,43,P,3-5jt,6
9127,20,P,3-5jt,3
9128,30,L,1-3jt,2
9129,57,L,3-5jt,4
9130,22,P,1-3jt,4
9131,50,L,5-10jt,5
9132,35,L,3-5jt,4
9133,33,L,3-5jt,1
9134,28,L,5-10jt,2
9135,60,P,5-10jt,3
9136,41,L,5-10jt,2
9137,51,L,1-3jt,2
9138,34,L,5-10jt,1
9139,45,P,3-5jt,1
9140,18,P,1-3jt,0
9141,38,P,3-5jt,6
9142,41,P,3-5jt,0
9143,29,L,3-5jt,3
9144,45,L,5-10jt,5
9145,46,P,5-10jt,0
9146,53,L,5-10jt,4
9147,32,P,5-10jt,5
9148,17,L,1-3jt,4
9149,39,P,3-5jt,0
9150,35,P,3-5jt,5
9151,30,P,3-5jt,0
9152,21,L,1-3jt,6
9153,48,P,1-3jt,6
9154,26,P,5-10jt,2
9155,57,P,3-5jt,1
9156,46,P,1-3jt,1
9157,24,P,1-3jt,1
9158,28,P,1-3jt,1
9159,60,L,3-5jt,1
9160,23,P,5-10jt,4
9161,37,L,5-10jt,6
9162,32,L,3-5jt,1
9163,33,L,5-10jt,5
9164,27,L,5-10jt,0
9165,46,P,5-10jt,1
9166,35,L,1-3jt,5
9167,57,P,5-10jt,4
9168,37,L,3-5jt,1
9169,27,P,3-5jt,2
9170,48,L,5-10jt,3
9171,48,P,1-3jt,2
9172,54,P,5-10jt,1
9173,22,L,1-3jt,2
9174,54,L,5-10jt,0
9175,31,L,1-3jt,5
9176,45,P,5-10jt,4
9177,26,L,1-3jt,2
9178,35,P,1-3jt,5
9179,17,P,3-5jt,4
9180,35,P,5-10jt,2
9181,29,P,1-3jt,3
9182,23,P,3-5jt,3
9183,56,L,5-10jt,5
9184,19,P,3-5jt,5
9185,26,P,1-3jt,3
9186,31,P,1-3jt,0
9187,60,P,1-3jt,2
9188,18,P,3-5jt,0
9189,41,P,3-5jt,1
9190,56,L,5-10jt,6
9191,37,L,1-3jt,4
9192,23,L,3-5jt,3
9193,48,L,1-3jt,0
9194,44,L,3-5jt,3
9195,28,L,1-3jt,1
9196,40,L,1-3jt,6
9197,17,P,5-10jt,2
9198,50,L,1-3jt,1
9199,24,L,5-10jt,1
9200,33,L,1-3jt,0
9201,56,L,5-10jt,4
9202,42,L,5-10jt,6
9203,27,P,5-10jt,0
9204,34,L,5-10jt,3
9205,54,P,5-10jt,3
9206,39,L,1-3jt,4
9207,34,L,5-10jt,0
9208,58,P,3-5jt,4
9209,37,L,3-5jt,5
9210,21,L,5-10jt,6
9211,38,L,1-3jt,0
9212,50,P,5-10jt,0
9213,55,L,3-5jt,0
9214,34,P,5-10jt,1
9215,37,P,5-10jt,3
9216,21,P,1-3jt,6
9217,47,P,5-10jt,4
9218,35,L,1-3jt,5
9219,39,P,3-5jt,3
9220,25,P,1-3jt,3
9221,44,P,1-3jt,5
9222,32,P,1-3jt,4
9223,39,L,1-3jt,1
9224,59,P,1-3jt,1
9225,32,P,3-5jt,0
9226,40,P,1-3jt,1
9227,38,P,3-5jt,2
9228,37,P,3-5jt,3
9229,57,P,5-10jt,5
9230,39,L,1-3jt,0
9231,25,P,5-10jt,3
9232,43,P,1-3jt,1
9233,25,L,5-10jt,3
9234,34,P,3-5jt,3
9235,47,P,5-10jt,2
9236,52,P,3-5jt,3
9237,38,L,3-5jt,3
9238,30,L,3-5jt,5
9239,52,P,5-10jt,4
9240,34,P,3-5jt,2
9241,30,P,3-5jt,6
9242,24,L,5-10jt,2
9243,49,P,5-10jt,5
9244,22,P,1-3jt,5
9245,19,L,5-10jt,6
9246,45,L,3-5jt,0
9247,40,P,5-10jt,4
9248,24,L,5-10jt,0
9249,55,L,1-3jt,1
9250,34,P,5-10jt,3
9251,34,P,3-5jt,5
9252,56,L,3-5jt,5
9253,29,P,3-5jt,4
9254,56,L,1-3jt,3
9255,33,P,3-5jt,6
9256,50,P,5-10jt,1
9257,36,P,3-5jt,1
9258,17,P,3-5jt,6
9259,49,L,3-5jt,1
9260,19,L,1-3jt,0
9261,56,L,3-5jt,0
9262,39,L,1-3jt,1
9263,29,P,3-5jt,1
9264,21,L,3-5jt,0
9265,46,L,1-3jt,5
9266,57,L,5-10jt,1
9267,19,P,3-5jt,3
9268,51,P,3-5jt,1
9269,57,L,5-10jt,1
9270,37,L,3-5jt,1
9271,25,P,3-5jt,6
9272,51,L,5-10jt,6
9273,40,P,1-3jt,1
9274,17,P,5-10jt,3
9275,60,P,1-3jt,2
9276,24,L,1-3jt,2
9277,27,L,1-3jt,3
9278,33,P,5-10jt,1
9279,50,P,1-3jt,1
9280,19,L,1-3jt,0
9281,42,L,1-3jt,0
9282,41,L,3-5jt,3
9283,47,L,3-5jt,5
9284,19,L,3-5jt,2
9285,39,L,5-10jt,4
9286,54,P,5-10jt,1
9287,19,P,5-10jt,5
9288,40,P,1-3jt,1
9289,27,L,3-5jt,1
9290,36,L,1-3jt,1
9291,25,P,3-5jt,0
9292,32,P,3-5jt,3
9293,24,L,1-3jt,5
9294,41,L,5-10jt,1
9295,20,P,5-10jt,5
9296,29,P,3-5jt,4
9297,26,L,1-3jt,4
9298,17,L,3-5jt,0
9299,56,P,1-3jt,2
9300,48,P,5-10jt,1
9301,44,P,3-5jt,3
9302,42,L,5-10jt,4
9303,55,L,5-10jt,4
9304,26,P,5-10jt,3
9305,35,P,1-3jt,6
9306,52,L,3-5jt,2
9307,49,L,5-10jt,1
9308,21,P,3-5jt,4
9309,34,P,5-10jt,3
9310,52,L,5-10jt,2
9311,28,P,5-10jt,4
9312,48,P,1-3jt,3
9313,31,P,5-10jt,5
9314,21,L,3-5jt,0
9315,45,P,1-3jt,6
9316,58,L,1-3jt,4
9317,43,L,3-5jt,6
9318,27,L,1-3jt,6
9319,24,L,3-5jt,5
9320,46,P,1-3jt,3
9321,44,L,5-10jt,3
9322,36,L,5-10jt,1
9323,25,P,1-3jt,3
9324,45,P,1-3jt,4
9325,19,L,5-10jt,3
9326,48,P,1-3jt,1
9327,20,L,5-10jt,1
9328,44,P,3-5jt,1
9329,23,P,5-10jt,2
9330,28,P,5-10jt,0
9331,20,L,1-3jt,2
9332,50,L,3-5jt,1
9333,23,L,3-5jt,3
9334,28,L,1-3jt,0
9335,40,P,5-10jt,2
9336,48,L,5-10jt,5
9337,26,P,3-5jt,3
9338,48,P,5-10jt,4
9339,32,L,3-5jt,2
9340,37,P,3-5jt,3
9341,31,P,5-10jt,5
9342,35,P,1-3jt,0
9343,41,L,1-3jt,3
9344,36,P,1-3jt,5
9345,37,P,3-5jt,0
9346,17,L,1-3jt,3
9347,50,L,1-3jt,6
9348,43,L,3-5jt,6
9349,41,P,3-5jt,5
9350,43,L,5-10jt,0
9351,46,P,5-10jt,4
9352,60,P,3-5jt,1
9353,45,P,5-10jt,1
9354,54,P,5-10jt,2
9355,36,P,1-3jt,6
9356,25,L,3-5jt,4
9357,29,P,5-10jt,6
9358,24,P,1-3jt,6
9359,37,P,1-3jt,5
9360,27,P,5-10jt,1
9361,30,P,5-10jt,1
9362,38,L,3-5jt,1
9363,50,P,3-5jt,2
9364,31,P,5-10jt,1
9365,42,L,3-5jt,0
9366,39,P,5-10jt,2
9367,46,L,1-3jt,2
9368,59,P,1-3jt,1
9369,40,L,5-10jt,4
9370,39,L,5-10jt,1
9371,19,L,3-5jt,0
9372,52,L,5-10jt,3
9373,31,P,5-10jt,2
9374,18,P,3-5jt,2
9375,35,P,5-10jt,1
9376,42,P,5-10jt,1
9377,17,P,1-3jt,2
9378,35,L,5-10jt,4
9379,29,L,3-5jt,1
9380,42,P,1-3jt,2
9381,44,P,5-10jt,0
9382,29,L,3-5jt,6
9383,40,L,3-5jt,0
9384,60,P,1-3jt,1
9385,23,L,1-3jt,2
9386,55,P,5-10jt,5
9387,22,P,1-3jt,6
9388,48,P,5-10jt,5
9389,53,L,1-3jt,4
9390,17,P,3-5jt,6
9391,24,P,3-5jt,4
9392,40,P,3-5jt,2
9393,17,L,1-3jt,5
9394,55,P,1-3jt,5
9395,46,L,5-10jt,2
9396,29,P,3-5jt,5
9397,28,L,3-5jt,4
